session_id,target
402,1.7652795788271545e-05
403,8.460448493691462e-06
404,0.08760802612970825
405,3.853093482211665e-05
406,0.00764495828001339
407,0.0007793839421745473
408,1.4310581881506451e-06
409,0.0009906229763924337
410,1.7847946112123386e-05
411,1.679196082821316e-05
412,0.0005933507126829229
413,0.0003601242197289069
414,9.898196087328036e-09
415,1.2527289595900104e-09
416,0.0012530688693787532
417,0.000935029142124677
418,1.9621359459653794e-08
419,1.6703826224806973e-07
420,0.00018514269648432853
421,0.0006666381299621744
422,0.00044237173442801195
423,1.6257176648064218e-08
424,0.0001475237103633549
425,1.465451752596499e-08
426,0.9099353100256217
427,1.260839971527948e-06
428,1.211029600437714e-09
429,0.07840381328742228
430,5.52262451947024e-05
431,3.299578889595043e-06
432,0.0034413710427652765
433,2.2330801068568466e-06
434,0.00020106384696307286
435,0.0001670307112386951
436,0.000176033742125689
437,0.0015261863138909312
438,0.0011801601144850954
439,0.0012792218175299264
440,5.812017870209549e-10
441,0.00033994517368521305
442,0.0007457024970344838
443,2.6859138283446473e-05
444,0.00021937295499679298
445,0.005073085068458153
446,0.0005441414912067992
447,3.481745954637828e-06
448,0.023062542066597285
449,0.0053478678008736374
450,4.792634047841176e-05
451,0.00020602230479605158
452,0.0006127000673925975
453,7.9356762778096e-05
454,3.534187741672505e-08
455,0.00010219607467173484
456,1.7518739341475277e-06
457,0.00042366557558559995
458,2.0713921464604994e-05
459,0.00041644950538199737
460,0.07436797999482618
461,0.0002651704316417006
462,8.755238150002144e-07
463,1.3113616789435227e-07
464,0.00024989099400844235
465,0.0013367951445943213
466,7.574502289017251e-06
467,8.798011870732395e-05
468,1.1660489599991356e-05
469,0.003309882182156916
470,0.005016020979817613
471,0.006225252126855332
472,1.162109223914112e-08
473,0.00029457057907131354
474,3.607270782104747e-07
475,0.012805523829270728
476,1.0252268937292655e-08
477,0.0006099453353734173
478,5.062894652309245e-05
479,0.24345657924387923
480,6.7013066958603686e-06
481,0.0027471497471103306
482,0.007946508826117901
483,0.0017199942916297287
484,0.0004831067264215856
485,0.0050598567610181605
486,2.3073825036134616e-05
487,0.0007563198096801525
488,2.807760545853524e-05
489,0.00017105898115444683
490,4.1260079225688745e-07
491,0.001762768781366229
492,0.0002219455688249747
493,0.00013480095121348875
494,2.1928757670794268e-06
495,1.921468718677437e-05
496,0.020490402124206306
497,0.00015217978342616024
498,0.001057046496925633
499,1.6624129238507585e-13
500,0.000777444908480733
501,0.09127708321223099
502,0.055594485115702
503,0.019450365173922787
504,0.0003037620861793379
505,6.242354467765538e-05
506,2.095003940299094e-06
507,0.000655054898189529
508,9.534404292459679e-05
509,2.2764837358272887e-06
510,0.0008290760504142945
511,5.812017870209549e-10
512,6.495480402241112e-05
513,7.676638827638043e-07
514,0.005361909141957197
515,0.007097705614739048
516,0.00388108727623584
517,0.004910109411010673
518,1.502725312021533e-05
519,0.027698051129161724
520,0.0002211070792832931
521,0.062219878405210385
522,0.06532015856083716
523,1.3108792269652193e-06
524,0.0004354511581757974
525,0.07095718545921298
526,4.462529246050653e-05
527,0.00035291438411161097
528,0.008045208487134083
529,0.0034408071145776266
530,1.260839971527948e-06
531,9.210169711513139e-05
532,0.00551916820082727
533,2.518894429744676e-09
534,0.014723719342333269
535,2.1274380377913855e-08
536,0.05618829004160647
537,9.076414641682592e-05
538,0.0025604489081999483
539,0.0002850764777266503
540,3.4159560164165734e-06
541,0.00014527346726902555
542,0.00768376828614769
543,0.00023285976461187767
544,0.00544087083285307
545,1.7816654852293434e-05
546,0.00017287760177431852
547,0.0013161398433388604
548,9.265204513584974e-07
549,0.0009439809331501821
550,5.755634342109171e-05
551,0.01217639150750459
552,0.28419361613873034
553,2.786855391476026e-08
554,2.7847048640946124e-06
555,6.304443651954732e-08
556,0.0037357224407379417
557,0.0034985485520103122
558,2.7216208125497463e-05
559,9.110375290665416e-06
560,0.019681268994925935
561,1.7726638349429586e-05
562,0.0006016795117083564
563,0.001451789625218731
564,0.00010706424110650425
565,0.000302739964389706
566,4.0381061739083205e-05
567,8.778488603679452e-05
568,0.001082406260723024
569,0.00031812703790705675
570,0.002962602293815472
571,0.00020656477217470938
572,0.07913767825422989
573,6.003906422929398e-08
574,1.9511651175241963e-05
575,2.518894429744676e-09
576,0.0010530953521169669
577,0.004437840841719637
578,1.0492530756420426e-07
579,2.5495295177247068e-05
580,3.6905583584170626e-05
581,0.0032037736211982834
582,2.6263080617408397e-06
583,0.00027443411051524186
584,0.08068973670812353
585,2.462198121732504e-05
586,0.012599661616916606
587,0.0003924314954612868
588,0.00025052340745152673
589,0.025574382373031702
590,1.0492530756420426e-07
591,1.538891161869433e-05
592,2.518894429744676e-09
593,1.3683396723009805e-09
594,1.3873205571695364e-06
595,0.00010030901452942263
596,0.0008607276460409493
597,0.00010398824260075327
598,1.260839971527948e-06
599,3.6081973654660406e-06
600,0.0018170591123717345
601,0.00026016380065305893
602,0.014285660660519117
603,3.5867512032465457e-06
604,5.337739167309329e-06
605,0.0027842577262886087
606,0.0013826851653533155
607,0.0005453882527838214
608,0.00010539296695055374
609,0.00019156819006408823
610,2.4111544068254535e-07
611,0.0016655391305372602
612,0.017549693817641213
613,3.637225676911818e-07
614,0.00012403630288765937
615,3.906689935859852e-05
616,4.10482701571606e-05
617,2.9070606210324155e-05
618,7.662552194897638e-06
619,0.00022458313277345178
620,0.06326335441678127
621,0.00036227386308495906
622,0.18730293795228697
623,0.00013220880524286653
624,2.518894429744676e-09
625,0.03614093780253164
626,0.0010242323408243441
627,1.1182499761163859e-06
628,6.459758633181578e-10
629,1.534107635038187e-05
630,3.637225676911818e-07
631,6.69545179437028e-06
632,0.0004496670018591332
633,0.018911304993417782
634,0.00043291913919343584
635,6.003906422929398e-08
636,0.0019016565195948945
637,4.729994307548837e-05
638,0.00029457057907131354
639,9.898196087328036e-09
640,3.2820275040375067e-08
641,6.95865609524116e-05
642,0.0009610180901475795
643,0.031202132970525785
644,0.0010197261654996933
645,0.09165075910879944
646,0.00017396235254198958
647,0.00010820088503272158
648,1.5904909547006287e-05
649,0.00013788140396202994
650,0.0006491597627900791
651,0.002133534817729107
652,0.0740927865225278
653,0.0002716364253069994
654,1.5195997662939369e-05
655,0.0072063739174464
656,0.023140843446132757
657,4.557690000265354e-09
658,2.6607353263365596e-05
659,8.656313002843701e-05
660,7.474357446481641e-05
661,6.258819953243422e-06
662,8.731725476065035e-09
663,2.2289408545846519e-07
664,0.0001773380989831372
665,5.298319183679036e-07
666,0.0012091520910691672
667,0.01635092655335199
668,0.04636072312393855
669,3.603804191372691e-05
670,1.8366553151000968e-06
671,0.004914279778583279
672,0.04210486077591799
673,0.05659469663906935
674,0.00044526706109607195
675,0.00434799976031388
676,0.0044911803919807265
677,0.005911161235494942
678,0.015935285091351278
679,1.229764490442886e-08
680,0.004761641303358341
681,0.0007678021990011379
682,1.8366553151000968e-06
683,0.00044237173442801195
684,0.08612386809891528
685,5.52262451947024e-05
686,0.011313938442996035
687,5.52262451947024e-05
688,0.030463230105257432
689,0.010433765387769123
690,0.017728113826011322
691,1.949021715967509e-05
692,3.299578889595043e-06
693,0.0011782463175555049
694,8.724833946065682e-05
695,6.688651923621489e-05
696,9.186083093469762e-06
697,0.00022699806126646405
698,0.00029457057907131354
699,0.0002212931025289695
700,0.0019109906800384476
701,1.2359563560634175e-05
702,1.720435367936136e-05
703,0.008045208487134083
704,0.011484703340313538
705,0.00029457057907131354
706,0.00017186087453635137
707,0.0001400470297280624
708,0.0010616735404064433
709,0.7745912145707052
710,7.226520000974576e-05
711,3.4977401860382184e-05
712,0.006828095776325946
713,5.975769011996244e-05
714,0.006079778514685319
715,9.971016204887653e-06
716,0.003728028929737013
717,0.00010588471595537035
718,0.007517661343060583
719,0.00031812703790705675
720,2.1832964872887928e-07
721,2.138595717907625e-06
722,0.0003237208074976394
723,0.004213290471118396
724,0.0008357272887899826
725,8.173330808714324e-07
726,0.002176788244760022
727,0.0037905880038905265
728,0.009848954157719523
729,0.001002210978752316
730,0.00854737982248754
731,0.0004629553666626133
732,0.000264311254365349
733,5.9122029079760875e-08
734,1.6946355799927234e-05
735,0.023427947868027807
736,7.179742590017694e-11
737,2.8997485232139774e-05
738,4.10681973373603e-05
739,5.56889680973286e-06
740,0.0009109825523180424
741,0.00021193715530500227
742,0.0026212600819177784
743,0.0012728934597677705
744,6.476668066426138e-07
745,0.0009873978854957066
746,0.06862576081227822
747,1.0721570740144359e-05
748,0.00017514281537113501
749,0.053029804737758236
750,0.00044237173442801195
751,1.3379936334319532e-06
752,1.5245885828514175e-06
753,5.9177704447613136e-05
754,1.260839971527948e-06
755,3.272253996251867e-05
756,0.0024600676367693315
757,0.0064040476719400795
758,4.340266277534139e-05
759,3.6086978571165573e-05
760,0.0004423308645851044
761,0.0008444243074179167
762,0.0006570287721287695
763,0.002164152494627112
764,0.0010482787288457532
765,0.024357270779568046
766,1.17145816101061e-05
767,0.0009741367514746747
768,8.851375187875153e-05
769,1.4284311961860211e-05
770,0.041234273643140334
771,0.005692508790789867
772,2.3188472927942456e-07
773,0.0003237208074976394
774,0.00014867313259867102
775,9.349274898257646e-05
776,0.004685974964451941
777,0.03492594623141331
778,4.302052354662992e-06
779,4.557690000265354e-09
780,0.0002290722228089015
781,0.03826689120621556
782,0.08069406014041203
783,0.0006592665945621952
784,0.0005427719274619174
785,3.9132045820106184e-05
786,0.006068881450109057
787,8.816030472236095e-05
788,2.4634560277016935e-05
789,7.24745075400154e-05
790,6.074730657962394e-05
791,0.00016166562479117322
792,0.00032941290242310533
793,0.00024166567746577856
794,0.0011839503253803856
795,0.007511081747482006
796,1.9345342229648062e-06
797,0.00023632045408369064
798,1.3265996444789975e-07
799,2.7689947867205047e-09
800,0.00046197321433185816
801,1.5620295744401556e-05
802,0.0002733301522767375
803,4.44797471109656e-05
804,0.009430234887082792
805,0.0022464061892293555
806,5.941396052403484e-13
807,2.471903995468307e-05
808,2.9643927776256122e-08
809,0.5519344546266903
810,4.1943928564424694e-05
811,4.079756936901691e-08
812,0.00027706729958873976
813,8.863930618692997e-06
814,0.004181785418452792
815,0.004684174066458763
816,0.005847004658985156
817,0.005729551740161977
818,0.0006958208240881363
819,9.59469760418797e-05
820,0.015075820146904718
821,0.06173661534540632
822,0.003277974346838168
823,0.05659469663906935
824,0.0002479591019054456
825,0.0003237208074976394
826,6.271561544585874e-05
827,0.001095077937338266
828,0.00029457057907131354
829,0.00027581364336207046
830,0.0002909033557985117
831,0.026068324633641636
832,1.7495959309944484e-05
833,0.00012721968216281785
834,1.4785131139826833e-05
835,0.00015100873324925575
836,2.835262799635156e-06
837,0.0007711447484160774
838,4.9153048149477524e-08
839,4.4472780790741845e-05
840,4.78515236408797e-06
841,3.316464824879298e-06
842,0.00010684396311979497
843,0.013856937372371897
844,0.003734951737581832
845,0.0003081010285541302
846,3.1620048709288234e-06
847,4.385417488806026e-06
848,1.446660991305379e-05
849,0.00019614168956679618
850,8.914316470002928e-06
851,3.0268449412050736e-08
852,0.00012110774499086634
853,0.00044237173442801195
854,1.50905545706273e-05
855,1.030393553948389e-05
856,2.604758666378572e-05
857,5.52262451947024e-05
858,0.0001832352800224892
859,0.0015927180563804534
860,1.1442681670158452e-05
861,0.0014778673171275836
862,1.3307147518480885e-05
863,3.657843281128309e-05
864,0.00042528798633016484
865,0.002485921850332894
866,3.2487441196848596e-05
867,0.0012193149805389276
868,0.007858933113221285
869,1.0492530756420426e-07
870,3.645673885395723e-05
871,8.630106827176749e-06
872,0.00012554479293224794
873,7.741769232666681e-07
874,0.004294400301392642
875,0.0001623185452673913
876,0.0014517684428172176
877,0.0019718456803263984
878,0.00027850733423277996
879,1.6209534707489163e-05
880,0.05148391601642214
881,0.000643330702017643
882,0.0014864774554675926
883,0.11309816942618742
884,0.0015284770726134297
885,5.390757061516623e-05
886,4.450698737736368e-06
887,0.00011581087608136928
888,3.105719905153452e-06
889,0.0003539920747917927
890,1.0492530756420426e-07
891,0.0001283550883686199
892,0.0003978262646355283
893,5.52262451947024e-05
894,0.001308816351320527
895,7.24745075400154e-05
896,0.06038362729590374
897,5.9122029079760875e-08
898,0.0692953546462254
899,2.3595865448666398e-06
900,0.0001425621639026204
901,0.025467829370039923
902,1.525688078545238e-05
903,0.0007477250672048009
904,0.003532826343181037
905,0.07913767825422989
906,9.210097613815485e-06
907,0.00617099763308615
908,0.00018260901613562124
909,0.0002800478483160214
910,1.6994254569894645e-05
911,1.368124915958312e-06
912,1.2732357416454464e-05
913,0.00015497599034434002
914,0.004123004722769453
915,0.00030381715158197154
916,1.82471811474129e-05
917,2.0218829388804924e-05
918,0.00010129368524542874
919,2.518894429744676e-09
920,0.009684866419501078
921,0.008983108217031462
922,2.8496423082909422e-06
923,1.8699974191918333e-05
924,5.298319183679027e-07
925,0.0013222016531472156
926,2.518894429744676e-09
927,0.00199691245423798
928,0.0006954691725758969
929,0.005196264389011426
930,0.21973620037904304
931,0.00029457057907131354
932,0.07913767825422989
933,5.52262451947024e-05
934,8.728402370720752e-09
935,1.1426998372354622e-05
936,0.002628074716754864
937,2.518894429744676e-09
938,0.0025548560224079014
939,0.01802406062225726
940,2.985987405046285e-05
941,1.602625086641602e-09
942,1.928890355856872e-05
943,0.0067560252540769875
944,0.005617957156206823
945,0.02346677684299822
946,4.255975280009376e-07
947,6.597062822243388e-06
948,5.892915844030774e-11
949,2.4769321047723846e-05
950,1.6794505822520508e-06
951,0.0002039849114723756
952,1.4723113718883916e-07
953,0.00014005366144632928
954,0.012718453594429224
955,7.574502289017251e-06
956,3.637225676911818e-07
957,2.518894429744676e-09
958,0.00503840145465512
959,0.11341594668181086
960,1.1171416357566919e-07
961,1.3265996444789998e-07
962,0.00042666365818277383
963,1.434415963413815e-08
964,0.006246826077722925
965,1.9538341658587372e-05
966,0.0002697559627308688
967,2.8829623563847152e-09
968,0.006089488937364856
969,5.517545653591241e-11
970,1.707673321308411e-05
971,0.0002945109735808158
972,7.727289203344985e-05
973,0.038497547046509574
974,0.0010846993369480766
975,0.006533604641009414
976,0.0005962924655495324
977,0.00019148942745167677
978,1.4310581881506451e-06
979,0.013559810132257846
980,3.780331247612056e-10
981,3.938106474015581e-07
982,0.005290762053463888
983,0.0003199320096524249
984,6.539796002976411e-05
985,0.014582917457208985
986,0.00022545708933146733
987,0.0003769973901740286
988,2.0547113604851212e-05
989,0.05529207573199093
990,2.2521954648390457e-06
991,0.0005569177435265668
992,0.0010263620031922675
993,6.343846113063948e-07
994,1.9101214827238496e-05
995,2.2738847943884817e-05
996,1.0901856404068873e-06
997,0.05819197307473677
998,0.0007234292129358545
999,0.0008858722185991416
1000,0.014675455852733317
1001,7.194062136185729e-05
1002,0.079742049617242
1003,2.3687827670641533e-08
1004,9.005463612437826e-05
1005,0.0007754297410046812
1006,0.0004959585457385925
1007,1.0724596120145533e-05
1008,0.06147411527104381
1009,0.005441832330595325
1010,3.853414121829557e-05
1011,0.00010512366714459265
1012,4.693835526112322e-06
1013,0.003688076657335892
1014,0.002023477317098432
1015,1.5047111887064496e-05
1016,0.038582038713332
1017,0.001968642709244125
1018,4.5957990035280304e-07
1019,4.419058925246801e-05
1020,5.385854362004838e-05
1021,0.001780821728230059
1022,3.5202371289204784e-05
1023,1.53754171127143e-07
1024,1.0445286579653645e-05
1025,0.04280742190842265
1026,0.00044237173442801195
1027,1.232760226422308e-05
1028,1.2863535313124821e-08
1029,0.00010687884485855717
1030,0.05659469663906935
1031,0.000637531330114278
1032,0.001680708108981787
1033,2.7453912509409817e-08
1034,0.02721460878745623
1035,5.165465101381301e-08
1036,0.0012239305479197055
1037,1.339902925346987e-05
1038,0.00041457434516254657
1039,3.4764486122199814e-05
1040,0.009885998557502272
1041,0.00042900876346339394
1042,0.00016287894555297883
1043,2.5161908145336433e-05
1044,2.7295667294000037e-05
1045,0.00013744151657024833
1046,3.6375650450174403e-06
1047,4.780983430042526e-09
1048,0.07913767825422989
1049,4.9813363227237085e-05
1050,0.004329659294386975
1051,0.0004554916003676747
1052,1.8760314256666608e-05
1053,1.0122038937428535e-06
1054,0.00619295986065311
1055,0.0003084634252411136
1056,8.50409790229189e-06
1057,2.590742326252093e-05
1058,9.907020189279938e-05
1059,0.00017753656152447362
1060,0.045615865750330054
1061,0.0049017222303504365
1062,0.0016627640973861974
1063,0.000357232290198258
1064,1.531740020669382e-06
1065,5.565650848094893e-09
1066,5.593156087410429e-05
1067,0.00014129749878142146
1068,0.0006112911333024208
1069,3.0183783102727892e-05
1070,3.653205826172292e-08
1071,0.02452514304028802
1072,0.001337622653617219
1073,1.6910927211019697e-05
1074,1.7598245365268346e-05
1075,0.014330609221046953
1076,0.01423781124456619
1077,0.028715901855766154
1078,3.026844941205084e-08
1079,2.6786349034031713e-06
1080,0.07985643418875893
1081,1.4580653351055367e-05
1082,0.0024796599726313547
1083,1.8137242485902627e-08
1084,3.299578889595043e-06
1085,0.00016953711912880566
1086,0.03585371689329884
1087,0.004032350899451534
1088,8.267825464384056e-06
1089,2.6887081356588287e-05
1090,4.557690000265354e-09
1091,0.0004027129665063854
1092,0.000170588522230638
1093,0.047977806275285056
1094,0.008208902444880706
1095,0.0011601453273225645
1096,2.6368119876421363e-05
1097,0.0019173201417538057
1098,1.4551695735315938e-06
1099,0.004360186977496516
1100,4.436481545369008e-05
1101,0.006242609631360144
1102,0.000436715849087232
1103,2.885907930384198e-06
1104,0.00019425777851643023
1105,0.0005866979533985437
1106,1.6170941753477586e-05
1107,0.01410309258039473
1108,0.0006099224158481872
1109,4.689807533883594e-09
1110,7.623347511341455e-06
1111,0.001322954254078017
1112,5.079900626849661e-05
1113,0.0005918702423902985
1114,9.233394409969153e-06
1115,3.1620048709288234e-06
1116,0.00010351188673577864
1117,0.00013505921860222276
1118,0.0007577495982430441
1119,0.00026827115385051885
1120,3.1620048709288234e-06
1121,3.1620048709288234e-06
